"DOI","Topic Area"
"10.1371/journal.pone.0003063","Plant Biology"
"10.1371/journal.pone.0003063","Biotechnology"
"10.1371/journal.pone.0003064","Microbiology"
"10.1371/journal.pone.0003065","Molecular Biology"
"10.1371/journal.pone.0003065","Oncology"
"10.1371/journal.pone.0003065","Women's Health"
"10.1371/journal.pone.0003065","Biochemistry"
"10.1371/journal.pone.0003065","Pharmacology"
"10.1371/journal.pone.0003065","Genetics and Genomics"
"10.1371/journal.pone.0003065","Cell Biology"
"10.1371/journal.pone.0003066","Infectious Diseases"
"10.1371/journal.pone.0003066","Public Health and Epidemiology"
"10.1371/journal.pone.0003067","Genetics and Genomics"
"10.1371/journal.pone.0003067","Neurological Disorders"
"10.1371/journal.pone.0003067","Neuroscience"
"10.1371/journal.pone.0003068","Chemical Biology"
"10.1371/journal.pone.0003068","Cell Biology"
"10.1371/journal.pone.0003069","Neurological Disorders"
"10.1371/journal.pone.0003069","Neuroscience"
"10.1371/journal.pone.0003070","Biochemistry"
"10.1371/journal.pone.0003071","Cardiovascular Disorders"
"10.1371/journal.pone.0003072","Cell Biology"
"10.1371/journal.pone.0003072","Developmental Biology"
"10.1371/journal.pone.0003073","Neuroscience"
"10.1371/journal.pone.0003073","Evolutionary Biology"
"10.1371/journal.pone.0003074","Computational Biology"
"10.1371/journal.pone.0003074","Genetics and Genomics"
"10.1371/journal.pone.0003074","Infectious Diseases"
"10.1371/journal.pone.0003075","Women's Health"
"10.1371/journal.pone.0003075","Infectious Diseases"
"10.1371/journal.pone.0003075","Public Health and Epidemiology"
"10.1371/journal.pone.0003076","Evolutionary Biology"
"10.1371/journal.pone.0003077","Developmental Biology"
"10.1371/journal.pone.0003077","Genetics and Genomics"
"10.1371/journal.pone.0003077","Oncology"
"10.1371/journal.pone.0003077","Cell Biology"
"10.1371/journal.pone.0003078","Cardiovascular Disorders"
"10.1371/journal.pone.0003078","Cell Biology"
"10.1371/journal.pone.0003078","Genetics and Genomics"
"10.1371/journal.pone.0003078","Molecular Biology"
"10.1371/journal.pone.0003078","Physiology"
"10.1371/journal.pone.0003079","Chemistry"
"10.1371/journal.pone.0003079","Mathematics"
"10.1371/journal.pone.0003080","Computational Biology"
"10.1371/journal.pone.0003080","Ecology"
"10.1371/journal.pone.0003081","Evidence-Based Healthcare"
"10.1371/journal.pone.0003082","Computer Science"
"10.1371/journal.pone.0003082","Neuroscience"
"10.1371/journal.pone.0003083","Neuroscience"
"10.1371/journal.pone.0003084","Cell Biology"
"10.1371/journal.pone.0003084","Genetics and Genomics"
"10.1371/journal.pone.0003084","Microbiology"
"10.1371/journal.pone.0003084","Molecular Biology"
"10.1371/journal.pone.0003084","Virology"
"10.1371/journal.pone.0003085","Biochemistry"
"10.1371/journal.pone.0003085","Infectious Diseases"
"10.1371/journal.pone.0003085","Microbiology"
"10.1371/journal.pone.0003085","Cell Biology"
"10.1371/journal.pone.0003086","Computational Biology"
"10.1371/journal.pone.0003086","Mathematics"
"10.1371/journal.pone.0003086","Developmental Biology"
"10.1371/journal.pone.0003087","Diabetes and Endocrinology"
"10.1371/journal.pone.0003088","Cell Biology"
"10.1371/journal.pone.0003088","Pediatrics and Child Health"
"10.1371/journal.pone.0003088","Computational Biology"
"10.1371/journal.pone.0003088","Oncology"
"10.1371/journal.pone.0003088","Genetics and Genomics"
"10.1371/journal.pone.0003089","Infectious Diseases"
"10.1371/journal.pone.0003089","Public Health and Epidemiology"
"10.1371/journal.pone.0003090","Neuroscience"
"10.1371/journal.pone.0003090","Developmental Biology"
"10.1371/journal.pone.0003091","Diabetes and Endocrinology"
"10.1371/journal.pone.0003091","Evolutionary Biology"
"10.1371/journal.pone.0003091","Biochemistry"
"10.1371/journal.pone.0003091","Developmental Biology"
"10.1371/journal.pone.0003091","Genetics and Genomics"
"10.1371/journal.pone.0003091","Physiology"
"10.1371/journal.pone.0003091","Cell Biology"
"10.1371/journal.pone.0003092","Computational Biology"
"10.1371/journal.pone.0003092","Neuroscience"
"10.1371/journal.pone.0003093","Computational Biology"
"10.1371/journal.pone.0003093","Genetics and Genomics"
"10.1371/journal.pone.0003094","Biochemistry"
"10.1371/journal.pone.0003094","Molecular Biology"
"10.1371/journal.pone.0003095","Computer Science"
"10.1371/journal.pone.0003095","Computational Biology"
"10.1371/journal.pone.0003096","Immunology"
"10.1371/journal.pone.0003096","Infectious Diseases"
"10.1371/journal.pone.0003097","Immunology"
"10.1371/journal.pone.0003098","Developmental Biology"
"10.1371/journal.pone.0003098","Pediatrics and Child Health"
"10.1371/journal.pone.0003098","Diabetes and Endocrinology"
"10.1371/journal.pone.0003098","Neuroscience"
"10.1371/journal.pone.0003098","Mental Health"
"10.1371/journal.pone.0003099","Cell Biology"
"10.1371/journal.pone.0003099","Genetics and Genomics"
"10.1371/journal.pone.0003100","Computational Biology"
"10.1371/journal.pone.0003101","Radiology and Medical Imaging"
"10.1371/journal.pone.0003101","Respiratory Medicine"
"10.1371/journal.pone.0003101","Gastroenterology and Hepatology"
"10.1371/journal.pone.0003102","Immunology"
"10.1371/journal.pone.0003102","Infectious Diseases"
"10.1371/journal.pone.0003102","Cell Biology"
"10.1371/journal.pone.0003103","Computational Biology"
"10.1371/journal.pone.0003103","Cell Biology"
"10.1371/journal.pone.0003104","Genetics and Genomics"
"10.1371/journal.pone.0003105","Computational Biology"
"10.1371/journal.pone.0003105","Genetics and Genomics"
"10.1371/journal.pone.0003106","Biochemistry"
"10.1371/journal.pone.0003106","Computational Biology"
"10.1371/journal.pone.0003106","Genetics and Genomics"
"10.1371/journal.pone.0003107","Biotechnology"
"10.1371/journal.pone.0003107","Evolutionary Biology"
"10.1371/journal.pone.0003107","Genetics and Genomics"
"10.1371/journal.pone.0003108","Chemical Biology"
"10.1371/journal.pone.0003108","Molecular Biology"
"10.1371/journal.pone.0003108","Neuroscience"
"10.1371/journal.pone.0003109","Neuroscience"
"10.1371/journal.pone.0003110","Biophysics"
"10.1371/journal.pone.0003110","Computational Biology"
"10.1371/journal.pone.0003111","Computer Science"
"10.1371/journal.pone.0003111","Neurological Disorders"
"10.1371/journal.pone.0003111","Neuroscience"
"10.1371/journal.pone.0003112","Genetics and Genomics"
"10.1371/journal.pone.0003112","Computational Biology"
"10.1371/journal.pone.0003113","Ecology"
"10.1371/journal.pone.0003113","Evolutionary Biology"
"10.1371/journal.pone.0003114","Developmental Biology"
"10.1371/journal.pone.0003115","Cell Biology"
"10.1371/journal.pone.0003116","Immunology"
"10.1371/journal.pone.0003116","Infectious Diseases"
"10.1371/journal.pone.0003117","Pharmacology"
"10.1371/journal.pone.0003117","Cardiovascular Disorders"
"10.1371/journal.pone.0003117","Genetics and Genomics"
"10.1371/journal.pone.0003118","Immunology"
"10.1371/journal.pone.0003119","Geriatrics"
"10.1371/journal.pone.0003119","Ophthalmology"
"10.1371/journal.pone.0003119","Pathology"
"10.1371/journal.pone.0003120","Neuroscience"
"10.1371/journal.pone.0003121","Biotechnology"
"10.1371/journal.pone.0003121","Genetics and Genomics"
"10.1371/journal.pone.0003121","Molecular Biology"
"10.1371/journal.pone.0003122","Computational Biology"
"10.1371/journal.pone.0003122","Genetics and Genomics"
"10.1371/journal.pone.0003123","Evolutionary Biology"
"10.1371/journal.pone.0003123","Immunology"
"10.1371/journal.pone.0003124","Geriatrics"
"10.1371/journal.pone.0003124","Mathematics"
"10.1371/journal.pone.0003124","Neurological Disorders"
"10.1371/journal.pone.0003125","Anesthesiology and Pain Management"
"10.1371/journal.pone.0003125","Neuroscience"
"10.1371/journal.pone.0003126","Neurological Disorders"
"10.1371/journal.pone.0003126","Pathology"
"10.1371/journal.pone.0003126","Infectious Diseases"
"10.1371/journal.pone.0003127","Developmental Biology"
"10.1371/journal.pone.0003127","Cell Biology"
"10.1371/journal.pone.0003128","Ecology"
"10.1371/journal.pone.0003129","Respiratory Medicine"
"10.1371/journal.pone.0003129","Immunology"
"10.1371/journal.pone.0003130","Biochemistry"
"10.1371/journal.pone.0003130","Infectious Diseases"
"10.1371/journal.pone.0003131","Mathematics"
"10.1371/journal.pone.0003131","Genetics and Genomics"
"10.1371/journal.pone.0003132","Infectious Diseases"
"10.1371/journal.pone.0003132","Public Health and Epidemiology"
"10.1371/journal.pone.0003133","Ecology"
"10.1371/journal.pone.0003133","Plant Biology"
"10.1371/journal.pone.0003134","Plant Biology"
"10.1371/journal.pone.0003135","Computational Biology"
"10.1371/journal.pone.0003135","Neuroscience"
"10.1371/journal.pone.0003135","Pathology"
"10.1371/journal.pone.0003135","Neurological Disorders"
"10.1371/journal.pone.0003136","Evolutionary Biology"
"10.1371/journal.pone.0003136","Genetics and Genomics"
"10.1371/journal.pone.0003137","Evolutionary Biology"
"10.1371/journal.pone.0003137","Computational Biology"
"10.1371/journal.pone.0003138","Ecology"
"10.1371/journal.pone.0003138","Evolutionary Biology"
"10.1371/journal.pone.0003138","Plant Biology"
"10.1371/journal.pone.0003139","Chemistry"
"10.1371/journal.pone.0003139","Neuroscience"
"10.1371/journal.pone.0003139","Physics"
"10.1371/journal.pone.0003140","Mental Health"
"10.1371/journal.pone.0003140","Neurological Disorders"
"10.1371/journal.pone.0003140","Public Health and Epidemiology"
"10.1371/journal.pone.0003141","Ecology"
"10.1371/journal.pone.0003141","Evolutionary Biology"
"10.1371/journal.pone.0003142","Developmental Biology"
"10.1371/journal.pone.0003142","Evolutionary Biology"
"10.1371/journal.pone.0003143","Infectious Diseases"
"10.1371/journal.pone.0003143","Microbiology"
"10.1371/journal.pone.0003144","Biotechnology"
"10.1371/journal.pone.0003144","Genetics and Genomics"
"10.1371/journal.pone.0003144","Virology"
"10.1371/journal.pone.0003145","Developmental Biology"
"10.1371/journal.pone.0003145","Immunology"
"10.1371/journal.pone.0003145","Neurological Disorders"
"10.1371/journal.pone.0003146","Virology"
"10.1371/journal.pone.0003147","Ecology"
"10.1371/journal.pone.0003147","Nutrition"
"10.1371/journal.pone.0003147","Obstetrics"
"10.1371/journal.pone.0003147","Public Health and Epidemiology"
"10.1371/journal.pone.0003147","Women's Health"
"10.1371/journal.pone.0003148","Biotechnology"
"10.1371/journal.pone.0003148","Genetics and Genomics"
"10.1371/journal.pone.0003148","Molecular Biology"
"10.1371/journal.pone.0003148","Obstetrics"
"10.1371/journal.pone.0003148","Women's Health"
"10.1371/journal.pone.0003149","Neurological Disorders"
"10.1371/journal.pone.0003149","Neuroscience"
"10.1371/journal.pone.0003149","Physiology"
"10.1371/journal.pone.0003150","Evidence-Based Healthcare"
"10.1371/journal.pone.0003150","Pharmacology"
"10.1371/journal.pone.0003150","Public Health and Epidemiology"
"10.1371/journal.pone.0003150","Mental Health"
"10.1371/journal.pone.0003151","Immunology"
"10.1371/journal.pone.0003151","Diabetes and Endocrinology"
"10.1371/journal.pone.0003152","Immunology"
"10.1371/journal.pone.0003152","Neuroscience"
"10.1371/journal.pone.0003153","Neuroscience"
"10.1371/journal.pone.0003154","Mathematics"
"10.1371/journal.pone.0003154","Public Health and Epidemiology"
"10.1371/journal.pone.0003155","Biophysics"
"10.1371/journal.pone.0003155","Pharmacology"
"10.1371/journal.pone.0003155","Critical Care and Emergency Medicine"
"10.1371/journal.pone.0003155","Neuroscience"
"10.1371/journal.pone.0003155","Physiology"
"10.1371/journal.pone.0003156","Computational Biology"
"10.1371/journal.pone.0003156","Cell Biology"
"10.1371/journal.pone.0003156","Molecular Biology"
"10.1371/journal.pone.0003157","Computational Biology"
"10.1371/journal.pone.0003157","Evolutionary Biology"
"10.1371/journal.pone.0003157","Genetics and Genomics"
"10.1371/journal.pone.0003158","Computer Science"
"10.1371/journal.pone.0003158","Computational Biology"
"10.1371/journal.pone.0003159","Genetics and Genomics"
"10.1371/journal.pone.0003159","Neurological Disorders"
"10.1371/journal.pone.0003159","Neuroscience"
"10.1371/journal.pone.0003160","Genetics and Genomics"
"10.1371/journal.pone.0003161","Surgery"
"10.1371/journal.pone.0003161","Hematology"
"10.1371/journal.pone.0003161","Immunology"
"10.1371/journal.pone.0003162","Public Health and Epidemiology"
"10.1371/journal.pone.0003162","Virology"
"10.1371/journal.pone.0003163","Biotechnology"
"10.1371/journal.pone.0003163","Diabetes and Endocrinology"
"10.1371/journal.pone.0003163","Immunology"
"10.1371/journal.pone.0003163","Nutrition"
"10.1371/journal.pone.0003163","Public Health and Epidemiology"
"10.1371/journal.pone.0003164","Cell Biology"
"10.1371/journal.pone.0003164","Computational Biology"
"10.1371/journal.pone.0003164","Genetics and Genomics"
"10.1371/journal.pone.0003165","Genetics and Genomics"
"10.1371/journal.pone.0003165","Infectious Diseases"
"10.1371/journal.pone.0003165","Virology"
"10.1371/journal.pone.0003166","Pediatrics and Child Health"
"10.1371/journal.pone.0003166","Public Health and Epidemiology"
"10.1371/journal.pone.0003167","Neuroscience"
"10.1371/journal.pone.0003168","Computational Biology"
"10.1371/journal.pone.0003168","Physiology"
"10.1371/journal.pone.0003169","Neuroscience"
"10.1371/journal.pone.0003170","Infectious Diseases"
"10.1371/journal.pone.0003171","Biotechnology"
"10.1371/journal.pone.0003171","Chemical Biology"
"10.1371/journal.pone.0003171","Genetics and Genomics"
"10.1371/journal.pone.0003172","Immunology"
"10.1371/journal.pone.0003172","Microbiology"
"10.1371/journal.pone.0003173","Microbiology"
"10.1371/journal.pone.0003173","Infectious Diseases"
"10.1371/journal.pone.0003174","Developmental Biology"
"10.1371/journal.pone.0003174","Diabetes and Endocrinology"
"10.1371/journal.pone.0003174","Pathology"
"10.1371/journal.pone.0003175","Biochemistry"
"10.1371/journal.pone.0003175","Biophysics"
"10.1371/journal.pone.0003175","Ophthalmology"
"10.1371/journal.pone.0003176","Ecology"
"10.1371/journal.pone.0003177","Computational Biology"
"10.1371/journal.pone.0003177","Neuroscience"
"10.1371/journal.pone.0003178","Computational Biology"
"10.1371/journal.pone.0003179","Computational Biology"
"10.1371/journal.pone.0003179","Oncology"
"10.1371/journal.pone.0003179","Genetics and Genomics"
"10.1371/journal.pone.0003180","Immunology"
"10.1371/journal.pone.0003181","Biotechnology"
"10.1371/journal.pone.0003181","Immunology"
"10.1371/journal.pone.0003181","Molecular Biology"
"10.1371/journal.pone.0003182","Infectious Diseases"
"10.1371/journal.pone.0003182","Public Health and Epidemiology"
"10.1371/journal.pone.0003183","Genetics and Genomics"
"10.1371/journal.pone.0003183","Evolutionary Biology"
"10.1371/journal.pone.0003184","Neuroscience"
"10.1371/journal.pone.0003184","Physiology"
"10.1371/journal.pone.0003184","Radiology and Medical Imaging"
"10.1371/journal.pone.0003185","Cell Biology"
"10.1371/journal.pone.0003185","Genetics and Genomics"
"10.1371/journal.pone.0003186","Infectious Diseases"
"10.1371/journal.pone.0003186","Public Health and Epidemiology"
"10.1371/journal.pone.0003187","Diabetes and Endocrinology"
"10.1371/journal.pone.0003187","Evolutionary Biology"
"10.1371/journal.pone.0003187","Public Health and Epidemiology"
"10.1371/journal.pone.0003188","Developmental Biology"
"10.1371/journal.pone.0003188","Pediatrics and Child Health"
"10.1371/journal.pone.0003188","Respiratory Medicine"
"10.1371/journal.pone.0003189","Developmental Biology"
"10.1371/journal.pone.0003189","Genetics and Genomics"
"10.1371/journal.pone.0003189","Neuroscience"
"10.1371/journal.pone.0003190","Neuroscience"
"10.1371/journal.pone.0003191","Infectious Diseases"
"10.1371/journal.pone.0003192","Cell Biology"
"10.1371/journal.pone.0003192","Immunology"
"10.1371/journal.pone.0003193","Infectious Diseases"
"10.1371/journal.pone.0003193","Public Health and Epidemiology"
"10.1371/journal.pone.0003194","Diabetes and Endocrinology"
"10.1371/journal.pone.0003194","Neuroscience"
"10.1371/journal.pone.0003194","Physiology"
"10.1371/journal.pone.0003195","Neuroscience"
"10.1371/journal.pone.0003196","Neurological Disorders"
"10.1371/journal.pone.0003196","Physics"
"10.1371/journal.pone.0003196","Computational Biology"
"10.1371/journal.pone.0003196","Neuroscience"
"10.1371/journal.pone.0003197","Microbiology"
"10.1371/journal.pone.0003197","Computational Biology"
"10.1371/journal.pone.0003197","Genetics and Genomics"
"10.1371/journal.pone.0003198","Infectious Diseases"
"10.1371/journal.pone.0003198","Microbiology"
"10.1371/journal.pone.0003198","Public Health and Epidemiology"
"10.1371/journal.pone.0003199","Evolutionary Biology"
"10.1371/journal.pone.0003199","Genetics and Genomics"
"10.1371/journal.pone.0003199","Molecular Biology"
"10.1371/journal.pone.0003200","Plant Biology"
"10.1371/journal.pone.0003200","Biotechnology"
"10.1371/journal.pone.0003201","Physics"
"10.1371/journal.pone.0003201","Biophysics"
